Pop,Theta,Growth,samplingSize,n.haplotypes,hap.diversity,Max.Gamma.value
5,twenty,yes,4,2,0.7627047,2
5,twenty,yes,4,4,0.7627047,5
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,2,0.7627047,2
5,twenty,yes,4,2,0.7627047,2
5,twenty,yes,4,1,0.7627047,1
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,4,0.7627047,5
5,twenty,yes,4,2,0.7627047,2
5,twenty,yes,4,2,0.7627047,2
5,twenty,yes,4,2,0.7627047,2
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,2,0.7627047,2
5,twenty,yes,4,2,0.7627047,2
5,twenty,yes,4,2,0.7627047,2
5,twenty,yes,4,4,0.7627047,5
5,twenty,yes,4,4,0.7627047,5
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,4,0.7627047,5
5,twenty,yes,4,4,0.7627047,5
5,twenty,yes,4,2,0.7627047,2
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,1,0.7627047,1
5,twenty,yes,4,4,0.7627047,5
5,twenty,yes,4,2,0.7627047,2
5,twenty,yes,4,4,0.7627047,5
5,twenty,yes,4,4,0.7627047,5
5,twenty,yes,4,4,0.7627047,5
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,4,0.7627047,5
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,4,0.7627047,5
5,twenty,yes,4,2,0.7627047,2
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,2,0.7627047,2
5,twenty,yes,4,2,0.7627047,2
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,2,0.7627047,2
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,4,0.7627047,5
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,2,0.7627047,2
5,twenty,yes,4,4,0.7627047,5
5,twenty,yes,4,2,0.7627047,2
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,2,0.7627047,2
5,twenty,yes,4,2,0.7627047,2
5,twenty,yes,4,4,0.7627047,5
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,2,0.7627047,2
5,twenty,yes,4,2,0.7627047,2
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,2,0.7627047,2
5,twenty,yes,4,4,0.7627047,5
5,twenty,yes,4,2,0.7627047,2
5,twenty,yes,4,2,0.7627047,2
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,2,0.7627047,2
5,twenty,yes,4,4,0.7627047,5
5,twenty,yes,4,4,0.7627047,5
5,twenty,yes,4,4,0.7627047,5
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,4,3,0.7627047,4
5,twenty,yes,8,3,0.7627047,4
5,twenty,yes,8,4,0.7627047,5
5,twenty,yes,8,6,0.7627047,7
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,4,0.7627047,5
5,twenty,yes,8,4,0.7627047,5
5,twenty,yes,8,3,0.7627047,4
5,twenty,yes,8,4,0.7627047,5
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,4,0.7627047,5
5,twenty,yes,8,3,0.7627047,4
5,twenty,yes,8,4,0.7627047,5
5,twenty,yes,8,3,0.7627047,4
5,twenty,yes,8,6,0.7627047,7
5,twenty,yes,8,6,0.7627047,7
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,4,0.7627047,5
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,3,0.7627047,4
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,3,0.7627047,4
5,twenty,yes,8,7,0.7627047,9
5,twenty,yes,8,3,0.7627047,4
5,twenty,yes,8,4,0.7627047,5
5,twenty,yes,8,6,0.7627047,7
5,twenty,yes,8,7,0.7627047,9
5,twenty,yes,8,4,0.7627047,5
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,3,0.7627047,4
5,twenty,yes,8,3,0.7627047,4
5,twenty,yes,8,4,0.7627047,5
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,4,0.7627047,5
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,4,0.7627047,5
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,3,0.7627047,4
5,twenty,yes,8,7,0.7627047,9
5,twenty,yes,8,4,0.7627047,5
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,3,0.7627047,4
5,twenty,yes,8,7,0.7627047,9
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,6,0.7627047,7
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,4,0.7627047,5
5,twenty,yes,8,4,0.7627047,5
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,6,0.7627047,7
5,twenty,yes,8,4,0.7627047,5
5,twenty,yes,8,4,0.7627047,5
5,twenty,yes,8,6,0.7627047,7
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,4,0.7627047,5
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,3,0.7627047,4
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,6,0.7627047,7
5,twenty,yes,8,4,0.7627047,5
5,twenty,yes,8,4,0.7627047,5
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,3,0.7627047,4
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,4,0.7627047,5
5,twenty,yes,8,6,0.7627047,7
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,6,0.7627047,7
5,twenty,yes,8,6,0.7627047,7
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,6,0.7627047,7
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,3,0.7627047,4
5,twenty,yes,8,6,0.7627047,7
5,twenty,yes,8,6,0.7627047,7
5,twenty,yes,8,6,0.7627047,7
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,6,0.7627047,7
5,twenty,yes,8,4,0.7627047,5
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,4,0.7627047,5
5,twenty,yes,8,5,0.7627047,6
5,twenty,yes,8,3,0.7627047,4
5,twenty,yes,8,4,0.7627047,5
5,twenty,yes,8,4,0.7627047,5
5,twenty,yes,8,4,0.7627047,5
5,twenty,yes,8,4,0.7627047,5
5,twenty,yes,16,7,0.7627047,9
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,9,0.7627047,11
5,twenty,yes,16,5,0.7627047,6
5,twenty,yes,16,5,0.7627047,6
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,8,0.7627047,10
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,7,0.7627047,9
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,8,0.7627047,10
5,twenty,yes,16,7,0.7627047,9
5,twenty,yes,16,9,0.7627047,11
5,twenty,yes,16,7,0.7627047,9
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,4,0.7627047,5
5,twenty,yes,16,5,0.7627047,6
5,twenty,yes,16,7,0.7627047,9
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,7,0.7627047,9
5,twenty,yes,16,5,0.7627047,6
5,twenty,yes,16,9,0.7627047,11
5,twenty,yes,16,8,0.7627047,10
5,twenty,yes,16,4,0.7627047,5
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,8,0.7627047,10
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,5,0.7627047,6
5,twenty,yes,16,8,0.7627047,10
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,4,0.7627047,5
5,twenty,yes,16,7,0.7627047,9
5,twenty,yes,16,8,0.7627047,10
5,twenty,yes,16,3,0.7627047,4
5,twenty,yes,16,5,0.7627047,6
5,twenty,yes,16,7,0.7627047,9
5,twenty,yes,16,7,0.7627047,9
5,twenty,yes,16,7,0.7627047,9
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,3,0.7627047,4
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,4,0.7627047,5
5,twenty,yes,16,4,0.7627047,5
5,twenty,yes,16,5,0.7627047,6
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,7,0.7627047,9
5,twenty,yes,16,5,0.7627047,6
5,twenty,yes,16,7,0.7627047,9
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,5,0.7627047,6
5,twenty,yes,16,5,0.7627047,6
5,twenty,yes,16,9,0.7627047,11
5,twenty,yes,16,5,0.7627047,6
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,7,0.7627047,9
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,7,0.7627047,9
5,twenty,yes,16,7,0.7627047,9
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,7,0.7627047,9
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,3,0.7627047,4
5,twenty,yes,16,7,0.7627047,9
5,twenty,yes,16,7,0.7627047,9
5,twenty,yes,16,5,0.7627047,6
5,twenty,yes,16,7,0.7627047,9
5,twenty,yes,16,5,0.7627047,6
5,twenty,yes,16,7,0.7627047,9
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,7,0.7627047,9
5,twenty,yes,16,8,0.7627047,10
5,twenty,yes,16,5,0.7627047,6
5,twenty,yes,16,3,0.7627047,4
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,8,0.7627047,10
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,5,0.7627047,6
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,7,0.7627047,9
5,twenty,yes,16,5,0.7627047,6
5,twenty,yes,16,8,0.7627047,10
5,twenty,yes,16,5,0.7627047,6
5,twenty,yes,16,10,0.7627047,13
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,4,0.7627047,5
5,twenty,yes,16,7,0.7627047,9
5,twenty,yes,16,3,0.7627047,4
5,twenty,yes,16,7,0.7627047,9
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,8,0.7627047,10
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,8,0.7627047,10
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,7,0.7627047,9
5,twenty,yes,16,6,0.7627047,7
5,twenty,yes,16,7,0.7627047,9
5,twenty,yes,32,10,0.7627047,13
5,twenty,yes,32,13,0.7627047,17
5,twenty,yes,32,10,0.7627047,13
5,twenty,yes,32,10,0.7627047,13
5,twenty,yes,32,8,0.7627047,10
5,twenty,yes,32,10,0.7627047,13
5,twenty,yes,32,10,0.7627047,13
5,twenty,yes,32,8,0.7627047,10
5,twenty,yes,32,8,0.7627047,10
5,twenty,yes,32,10,0.7627047,13
5,twenty,yes,32,10,0.7627047,13
5,twenty,yes,32,11,0.7627047,14
5,twenty,yes,32,9,0.7627047,11
5,twenty,yes,32,11,0.7627047,14
5,twenty,yes,32,11,0.7627047,14
5,twenty,yes,32,9,0.7627047,11
5,twenty,yes,32,11,0.7627047,14
5,twenty,yes,32,7,0.7627047,9
5,twenty,yes,32,10,0.7627047,13
5,twenty,yes,32,9,0.7627047,11
5,twenty,yes,32,12,0.7627047,15
5,twenty,yes,32,8,0.7627047,10
5,twenty,yes,32,11,0.7627047,14
5,twenty,yes,32,9,0.7627047,11
5,twenty,yes,32,12,0.7627047,15
5,twenty,yes,32,11,0.7627047,14
5,twenty,yes,32,9,0.7627047,11
5,twenty,yes,32,11,0.7627047,14
5,twenty,yes,32,10,0.7627047,13
5,twenty,yes,32,9,0.7627047,11
5,twenty,yes,32,8,0.7627047,10
5,twenty,yes,32,12,0.7627047,15
5,twenty,yes,32,12,0.7627047,15
5,twenty,yes,32,9,0.7627047,11
5,twenty,yes,32,9,0.7627047,11
5,twenty,yes,32,12,0.7627047,15
5,twenty,yes,32,7,0.7627047,9
5,twenty,yes,32,12,0.7627047,15
5,twenty,yes,32,10,0.7627047,13
5,twenty,yes,32,7,0.7627047,9
5,twenty,yes,32,10,0.7627047,13
5,twenty,yes,32,9,0.7627047,11
5,twenty,yes,32,9,0.7627047,11
5,twenty,yes,32,10,0.7627047,13
5,twenty,yes,32,9,0.7627047,11
5,twenty,yes,32,11,0.7627047,14
5,twenty,yes,32,13,0.7627047,17
5,twenty,yes,32,10,0.7627047,13
5,twenty,yes,32,9,0.7627047,11
5,twenty,yes,32,8,0.7627047,10
5,twenty,yes,32,10,0.7627047,13
5,twenty,yes,32,11,0.7627047,14
5,twenty,yes,32,12,0.7627047,15
5,twenty,yes,32,9,0.7627047,11
5,twenty,yes,32,13,0.7627047,17
5,twenty,yes,32,9,0.7627047,11
5,twenty,yes,32,11,0.7627047,14
5,twenty,yes,32,10,0.7627047,13
5,twenty,yes,32,10,0.7627047,13
5,twenty,yes,32,10,0.7627047,13
5,twenty,yes,32,11,0.7627047,14
5,twenty,yes,32,9,0.7627047,11
5,twenty,yes,32,9,0.7627047,11
5,twenty,yes,32,10,0.7627047,13
5,twenty,yes,32,12,0.7627047,15
5,twenty,yes,32,11,0.7627047,14
5,twenty,yes,32,10,0.7627047,13
5,twenty,yes,32,10,0.7627047,13
5,twenty,yes,32,10,0.7627047,13
5,twenty,yes,32,10,0.7627047,13
5,twenty,yes,32,7,0.7627047,9
5,twenty,yes,32,13,0.7627047,17
5,twenty,yes,32,7,0.7627047,9
5,twenty,yes,32,8,0.7627047,10
5,twenty,yes,32,9,0.7627047,11
5,twenty,yes,32,12,0.7627047,15
5,twenty,yes,32,11,0.7627047,14
5,twenty,yes,32,9,0.7627047,11
5,twenty,yes,32,9,0.7627047,11
5,twenty,yes,32,9,0.7627047,11
5,twenty,yes,32,9,0.7627047,11
5,twenty,yes,32,12,0.7627047,15
5,twenty,yes,32,11,0.7627047,14
5,twenty,yes,32,10,0.7627047,13
5,twenty,yes,32,9,0.7627047,11
5,twenty,yes,32,10,0.7627047,13
5,twenty,yes,32,9,0.7627047,11
5,twenty,yes,32,11,0.7627047,14
5,twenty,yes,32,7,0.7627047,9
5,twenty,yes,32,11,0.7627047,14
5,twenty,yes,32,12,0.7627047,15
5,twenty,yes,32,7,0.7627047,9
5,twenty,yes,32,9,0.7627047,11
5,twenty,yes,32,9,0.7627047,11
5,twenty,yes,32,9,0.7627047,11
5,twenty,yes,32,11,0.7627047,14
5,twenty,yes,32,8,0.7627047,10
5,twenty,yes,32,12,0.7627047,15
5,twenty,yes,32,8,0.7627047,10
5,twenty,yes,32,10,0.7627047,13
5,twenty,yes,64,14,0.7627047,18
5,twenty,yes,64,12,0.7627047,15
5,twenty,yes,64,12,0.7627047,15
5,twenty,yes,64,15,0.7627047,19
5,twenty,yes,64,16,0.7627047,21
5,twenty,yes,64,13,0.7627047,17
5,twenty,yes,64,17,0.7627047,22
5,twenty,yes,64,12,0.7627047,15
5,twenty,yes,64,12,0.7627047,15
5,twenty,yes,64,12,0.7627047,15
5,twenty,yes,64,12,0.7627047,15
5,twenty,yes,64,12,0.7627047,15
5,twenty,yes,64,13,0.7627047,17
5,twenty,yes,64,10,0.7627047,13
5,twenty,yes,64,11,0.7627047,14
5,twenty,yes,64,16,0.7627047,21
5,twenty,yes,64,9,0.7627047,11
5,twenty,yes,64,13,0.7627047,17
5,twenty,yes,64,14,0.7627047,18
5,twenty,yes,64,13,0.7627047,17
5,twenty,yes,64,10,0.7627047,13
5,twenty,yes,64,12,0.7627047,15
5,twenty,yes,64,12,0.7627047,15
5,twenty,yes,64,14,0.7627047,18
5,twenty,yes,64,10,0.7627047,13
5,twenty,yes,64,13,0.7627047,17
5,twenty,yes,64,14,0.7627047,18
5,twenty,yes,64,15,0.7627047,19
5,twenty,yes,64,15,0.7627047,19
5,twenty,yes,64,13,0.7627047,17
5,twenty,yes,64,16,0.7627047,21
5,twenty,yes,64,11,0.7627047,14
5,twenty,yes,64,14,0.7627047,18
5,twenty,yes,64,15,0.7627047,19
5,twenty,yes,64,13,0.7627047,17
5,twenty,yes,64,12,0.7627047,15
5,twenty,yes,64,13,0.7627047,17
5,twenty,yes,64,9,0.7627047,11
5,twenty,yes,64,14,0.7627047,18
5,twenty,yes,64,11,0.7627047,14
5,twenty,yes,64,12,0.7627047,15
5,twenty,yes,64,15,0.7627047,19
5,twenty,yes,64,13,0.7627047,17
5,twenty,yes,64,10,0.7627047,13
5,twenty,yes,64,9,0.7627047,11
5,twenty,yes,64,14,0.7627047,18
5,twenty,yes,64,14,0.7627047,18
5,twenty,yes,64,13,0.7627047,17
5,twenty,yes,64,11,0.7627047,14
5,twenty,yes,64,8,0.7627047,10
5,twenty,yes,64,13,0.7627047,17
5,twenty,yes,64,12,0.7627047,15
5,twenty,yes,64,11,0.7627047,14
5,twenty,yes,64,11,0.7627047,14
5,twenty,yes,64,10,0.7627047,13
5,twenty,yes,64,11,0.7627047,14
5,twenty,yes,64,12,0.7627047,15
5,twenty,yes,64,13,0.7627047,17
5,twenty,yes,64,13,0.7627047,17
5,twenty,yes,64,12,0.7627047,15
5,twenty,yes,64,14,0.7627047,18
5,twenty,yes,64,13,0.7627047,17
5,twenty,yes,64,18,0.7627047,23
5,twenty,yes,64,12,0.7627047,15
5,twenty,yes,64,9,0.7627047,11
5,twenty,yes,64,15,0.7627047,19
5,twenty,yes,64,12,0.7627047,15
5,twenty,yes,64,15,0.7627047,19
5,twenty,yes,64,14,0.7627047,18
5,twenty,yes,64,12,0.7627047,15
5,twenty,yes,64,15,0.7627047,19
5,twenty,yes,64,13,0.7627047,17
5,twenty,yes,64,13,0.7627047,17
5,twenty,yes,64,12,0.7627047,15
5,twenty,yes,64,13,0.7627047,17
5,twenty,yes,64,9,0.7627047,11
5,twenty,yes,64,12,0.7627047,15
5,twenty,yes,64,12,0.7627047,15
5,twenty,yes,64,11,0.7627047,14
5,twenty,yes,64,15,0.7627047,19
5,twenty,yes,64,13,0.7627047,17
5,twenty,yes,64,12,0.7627047,15
5,twenty,yes,64,13,0.7627047,17
5,twenty,yes,64,9,0.7627047,11
5,twenty,yes,64,15,0.7627047,19
5,twenty,yes,64,16,0.7627047,21
5,twenty,yes,64,12,0.7627047,15
5,twenty,yes,64,14,0.7627047,18
5,twenty,yes,64,10,0.7627047,13
5,twenty,yes,64,13,0.7627047,17
5,twenty,yes,64,9,0.7627047,11
5,twenty,yes,64,11,0.7627047,14
5,twenty,yes,64,12,0.7627047,15
5,twenty,yes,64,12,0.7627047,15
5,twenty,yes,64,10,0.7627047,13
5,twenty,yes,64,11,0.7627047,14
5,twenty,yes,64,16,0.7627047,21
5,twenty,yes,64,13,0.7627047,17
5,twenty,yes,64,11,0.7627047,14
5,twenty,yes,64,12,0.7627047,15
5,twenty,yes,128,16,0.7627047,21
5,twenty,yes,128,16,0.7627047,21
5,twenty,yes,128,20,0.7627047,26
5,twenty,yes,128,15,0.7627047,19
5,twenty,yes,128,13,0.7627047,17
5,twenty,yes,128,15,0.7627047,19
5,twenty,yes,128,19,0.7627047,24
5,twenty,yes,128,15,0.7627047,19
5,twenty,yes,128,20,0.7627047,26
5,twenty,yes,128,15,0.7627047,19
5,twenty,yes,128,16,0.7627047,21
5,twenty,yes,128,19,0.7627047,24
5,twenty,yes,128,18,0.7627047,23
5,twenty,yes,128,16,0.7627047,21
5,twenty,yes,128,16,0.7627047,21
5,twenty,yes,128,19,0.7627047,24
5,twenty,yes,128,18,0.7627047,23
5,twenty,yes,128,22,0.7627047,28
5,twenty,yes,128,17,0.7627047,22
5,twenty,yes,128,18,0.7627047,23
5,twenty,yes,128,18,0.7627047,23
5,twenty,yes,128,16,0.7627047,21
5,twenty,yes,128,18,0.7627047,23
5,twenty,yes,128,20,0.7627047,26
5,twenty,yes,128,20,0.7627047,26
5,twenty,yes,128,18,0.7627047,23
5,twenty,yes,128,17,0.7627047,22
5,twenty,yes,128,19,0.7627047,24
5,twenty,yes,128,15,0.7627047,19
5,twenty,yes,128,14,0.7627047,18
5,twenty,yes,128,19,0.7627047,24
5,twenty,yes,128,21,0.7627047,27
5,twenty,yes,128,16,0.7627047,21
5,twenty,yes,128,20,0.7627047,26
5,twenty,yes,128,22,0.7627047,28
5,twenty,yes,128,17,0.7627047,22
5,twenty,yes,128,17,0.7627047,22
5,twenty,yes,128,17,0.7627047,22
5,twenty,yes,128,20,0.7627047,26
5,twenty,yes,128,14,0.7627047,18
5,twenty,yes,128,16,0.7627047,21
5,twenty,yes,128,17,0.7627047,22
5,twenty,yes,128,20,0.7627047,26
5,twenty,yes,128,16,0.7627047,21
5,twenty,yes,128,14,0.7627047,18
5,twenty,yes,128,16,0.7627047,21
5,twenty,yes,128,19,0.7627047,24
5,twenty,yes,128,18,0.7627047,23
5,twenty,yes,128,19,0.7627047,24
5,twenty,yes,128,23,0.7627047,30
5,twenty,yes,128,19,0.7627047,24
5,twenty,yes,128,18,0.7627047,23
5,twenty,yes,128,20,0.7627047,26
5,twenty,yes,128,20,0.7627047,26
5,twenty,yes,128,20,0.7627047,26
5,twenty,yes,128,14,0.7627047,18
5,twenty,yes,128,16,0.7627047,21
5,twenty,yes,128,19,0.7627047,24
5,twenty,yes,128,18,0.7627047,23
5,twenty,yes,128,17,0.7627047,22
5,twenty,yes,128,14,0.7627047,18
5,twenty,yes,128,23,0.7627047,30
5,twenty,yes,128,18,0.7627047,23
5,twenty,yes,128,22,0.7627047,28
5,twenty,yes,128,17,0.7627047,22
5,twenty,yes,128,19,0.7627047,24
5,twenty,yes,128,20,0.7627047,26
5,twenty,yes,128,20,0.7627047,26
5,twenty,yes,128,19,0.7627047,24
5,twenty,yes,128,16,0.7627047,21
5,twenty,yes,128,14,0.7627047,18
5,twenty,yes,128,19,0.7627047,24
5,twenty,yes,128,17,0.7627047,22
5,twenty,yes,128,14,0.7627047,18
5,twenty,yes,128,17,0.7627047,22
5,twenty,yes,128,18,0.7627047,23
5,twenty,yes,128,20,0.7627047,26
5,twenty,yes,128,18,0.7627047,23
5,twenty,yes,128,19,0.7627047,24
5,twenty,yes,128,14,0.7627047,18
5,twenty,yes,128,13,0.7627047,17
5,twenty,yes,128,18,0.7627047,23
5,twenty,yes,128,14,0.7627047,18
5,twenty,yes,128,22,0.7627047,28
5,twenty,yes,128,21,0.7627047,27
5,twenty,yes,128,15,0.7627047,19
5,twenty,yes,128,13,0.7627047,17
5,twenty,yes,128,17,0.7627047,22
5,twenty,yes,128,17,0.7627047,22
5,twenty,yes,128,17,0.7627047,22
5,twenty,yes,128,16,0.7627047,21
5,twenty,yes,128,20,0.7627047,26
5,twenty,yes,128,20,0.7627047,26
5,twenty,yes,128,18,0.7627047,23
5,twenty,yes,128,17,0.7627047,22
5,twenty,yes,128,17,0.7627047,22
5,twenty,yes,128,14,0.7627047,18
5,twenty,yes,128,17,0.7627047,22
5,twenty,yes,128,15,0.7627047,19
5,twenty,yes,128,16,0.7627047,21
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,1,0.9565626,1
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,1,0.9565626,1
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
6,twenty,no,2,2,0.9565626,2
