Pop,Theta,Growth,samplingSize,n.seg.sites
2,ten,no,38,40
2,ten,no,38,40
2,ten,no,38,39
2,ten,no,38,38
2,ten,no,38,39
2,ten,no,38,37
2,ten,no,38,40
2,ten,no,38,34
2,ten,no,38,38
2,ten,no,38,43
2,ten,no,38,40
2,ten,no,38,38
2,ten,no,38,46
2,ten,no,38,40
2,ten,no,38,40
2,ten,no,38,42
2,ten,no,38,39
2,ten,no,38,40
2,ten,no,38,40
2,ten,no,38,36
2,ten,no,38,40
2,ten,no,38,35
2,ten,no,38,34
2,ten,no,38,40
2,ten,no,38,40
2,ten,no,38,38
2,ten,no,38,39
2,ten,no,39,44
2,ten,no,39,41
2,ten,no,39,41
2,ten,no,39,41
2,ten,no,39,40
2,ten,no,39,42
2,ten,no,39,39
2,ten,no,39,40
2,ten,no,39,41
2,ten,no,39,41
2,ten,no,39,42
2,ten,no,39,38
2,ten,no,39,38
2,ten,no,39,41
2,ten,no,39,38
2,ten,no,39,43
2,ten,no,39,39
2,ten,no,39,39
2,ten,no,39,39
2,ten,no,39,38
2,ten,no,39,38
2,ten,no,39,38
2,ten,no,39,37
2,ten,no,39,38
2,ten,no,39,45
2,ten,no,39,39
2,ten,no,39,40
2,ten,no,39,40
2,ten,no,39,39
2,ten,no,39,42
2,ten,no,39,39
2,ten,no,39,41
2,ten,no,39,43
2,ten,no,39,42
2,ten,no,39,40
2,ten,no,39,38
2,ten,no,39,39
2,ten,no,39,43
2,ten,no,39,34
2,ten,no,39,41
2,ten,no,39,42
2,ten,no,39,34
2,ten,no,39,39
2,ten,no,39,41
2,ten,no,39,40
2,ten,no,39,37
2,ten,no,39,33
2,ten,no,39,42
2,ten,no,39,37
2,ten,no,39,37
2,ten,no,39,40
2,ten,no,39,42
2,ten,no,39,38
2,ten,no,39,38
2,ten,no,39,37
2,ten,no,39,42
2,ten,no,39,35
2,ten,no,39,38
2,ten,no,39,39
2,ten,no,39,40
2,ten,no,39,33
2,ten,no,39,39
2,ten,no,39,46
2,ten,no,39,41
2,ten,no,39,34
2,ten,no,39,38
2,ten,no,39,42
2,ten,no,39,37
2,ten,no,39,30
2,ten,no,39,40
2,ten,no,39,42
2,ten,no,39,37
2,ten,no,39,34
2,ten,no,39,42
2,ten,no,39,36
2,ten,no,39,38
2,ten,no,39,40
2,ten,no,39,37
2,ten,no,39,39
2,ten,no,39,40
2,ten,no,39,38
2,ten,no,39,41
2,ten,no,39,35
2,ten,no,39,39
2,ten,no,39,39
2,ten,no,39,37
2,ten,no,39,41
2,ten,no,39,35
2,ten,no,39,39
2,ten,no,39,46
2,ten,no,39,38
2,ten,no,39,43
2,ten,no,39,45
2,ten,no,39,42
2,ten,no,39,37
2,ten,no,39,42
2,ten,no,39,40
2,ten,no,39,36
2,ten,no,39,37
2,ten,no,39,42
2,ten,no,40,40
2,ten,no,40,44
2,ten,no,40,36
2,ten,no,40,44
2,ten,no,40,42
2,ten,no,40,40
2,ten,no,40,39
2,ten,no,40,35
2,ten,no,40,36
2,ten,no,40,42
2,ten,no,40,35
2,ten,no,40,43
2,ten,no,40,41
2,ten,no,40,43
2,ten,no,40,38
2,ten,no,40,40
2,ten,no,40,38
2,ten,no,40,39
2,ten,no,40,38
2,ten,no,40,40
2,ten,no,40,35
2,ten,no,40,39
2,ten,no,40,40
2,ten,no,40,41
2,ten,no,40,36
2,ten,no,40,38
2,ten,no,40,39
2,ten,no,40,37
2,ten,no,40,41
2,ten,no,40,40
2,ten,no,40,40
2,ten,no,40,38
2,ten,no,40,34
2,ten,no,40,45
2,ten,no,40,35
2,ten,no,40,44
2,ten,no,40,41
2,ten,no,40,43
2,ten,no,40,39
2,ten,no,40,42
2,ten,no,40,40
2,ten,no,40,40
2,ten,no,40,37
2,ten,no,40,44
2,ten,no,40,38
2,ten,no,40,39
2,ten,no,40,40
2,ten,no,40,36
2,ten,no,40,43
2,ten,no,40,40
2,ten,no,40,34
2,ten,no,40,33
2,ten,no,40,40
2,ten,no,40,39
2,ten,no,40,43
2,ten,no,40,43
2,ten,no,40,38
2,ten,no,40,44
2,ten,no,40,41
2,ten,no,40,37
2,ten,no,40,40
2,ten,no,40,41
2,ten,no,40,37
2,ten,no,40,43
2,ten,no,40,39
2,ten,no,40,40
2,ten,no,40,40
2,ten,no,40,37
2,ten,no,40,42
2,ten,no,40,42
2,ten,no,40,33
2,ten,no,40,37
2,ten,no,40,38
2,ten,no,40,45
2,ten,no,40,47
2,ten,no,40,43
2,ten,no,40,39
2,ten,no,40,36
2,ten,no,40,40
2,ten,no,40,40
2,ten,no,40,42
2,ten,no,40,42
2,ten,no,40,42
2,ten,no,40,37
2,ten,no,40,41
2,ten,no,40,37
2,ten,no,40,40
2,ten,no,40,40
2,ten,no,40,45
2,ten,no,40,42
2,ten,no,40,38
2,ten,no,40,37
2,ten,no,40,40
2,ten,no,40,37
2,ten,no,40,43
2,ten,no,40,41
2,ten,no,40,40
2,ten,no,40,41
2,ten,no,40,40
2,ten,no,40,40
2,ten,no,41,41
2,ten,no,41,39
2,ten,no,41,41
2,ten,no,41,36
2,ten,no,41,42
2,ten,no,41,40
2,ten,no,41,40
2,ten,no,41,42
2,ten,no,41,39
2,ten,no,41,42
2,ten,no,41,42
2,ten,no,41,33
2,ten,no,41,38
2,ten,no,41,38
2,ten,no,41,41
2,ten,no,41,43
2,ten,no,41,42
2,ten,no,41,44
2,ten,no,41,44
2,ten,no,41,37
2,ten,no,41,40
2,ten,no,41,40
2,ten,no,41,43
2,ten,no,41,42
2,ten,no,41,45
2,ten,no,41,44
2,ten,no,41,39
2,ten,no,41,44
2,ten,no,41,42
2,ten,no,41,40
2,ten,no,41,45
2,ten,no,41,40
2,ten,no,41,44
2,ten,no,41,41
2,ten,no,41,37
2,ten,no,41,42
2,ten,no,41,37
2,ten,no,41,37
2,ten,no,41,40
2,ten,no,41,39
2,ten,no,41,40
2,ten,no,41,39
2,ten,no,41,43
2,ten,no,41,42
2,ten,no,41,36
2,ten,no,41,43
2,ten,no,41,39
2,ten,no,41,37
2,ten,no,41,40
2,ten,no,41,40
2,ten,no,41,41
2,ten,no,41,40
2,ten,no,41,40
2,ten,no,41,42
2,ten,no,41,42
2,ten,no,41,41
2,ten,no,41,41
2,ten,no,41,35
2,ten,no,41,35
2,ten,no,41,37
2,ten,no,41,40
2,ten,no,41,39
2,ten,no,41,36
2,ten,no,41,37
2,ten,no,41,39
2,ten,no,41,41
2,ten,no,41,40
2,ten,no,41,43
2,ten,no,41,37
2,ten,no,41,38
2,ten,no,41,40
2,ten,no,41,41
2,ten,no,41,38
2,ten,no,41,41
2,ten,no,41,40
2,ten,no,41,41
2,ten,no,41,39
2,ten,no,41,39
2,ten,no,41,41
2,ten,no,41,38
2,ten,no,41,36
2,ten,no,41,40
2,ten,no,41,42
2,ten,no,41,42
2,ten,no,41,43
2,ten,no,41,41
2,ten,no,41,40
2,ten,no,41,38
2,ten,no,41,40
2,ten,no,41,40
2,ten,no,41,41
2,ten,no,41,38
2,ten,no,41,38
2,ten,no,41,41
2,ten,no,41,44
2,ten,no,41,37
2,ten,no,41,39
2,ten,no,41,43
2,ten,no,41,39
2,ten,no,41,39
2,ten,no,42,45
2,ten,no,42,38
2,ten,no,42,37
2,ten,no,42,34
2,ten,no,42,38
2,ten,no,42,42
2,ten,no,42,46
2,ten,no,42,38
2,ten,no,42,44
2,ten,no,42,40
2,ten,no,42,42
2,ten,no,42,38
2,ten,no,42,41
2,ten,no,42,38
2,ten,no,42,33
2,ten,no,42,44
2,ten,no,42,41
2,ten,no,42,39
2,ten,no,42,42
2,ten,no,42,39
2,ten,no,42,41
2,ten,no,42,37
2,ten,no,42,42
2,ten,no,42,41
2,ten,no,42,40
2,ten,no,42,43
2,ten,no,42,38
2,ten,no,42,41
2,ten,no,42,43
2,ten,no,42,37
2,ten,no,42,46
2,ten,no,42,42
2,ten,no,42,42
2,ten,no,42,40
2,ten,no,42,40
2,ten,no,42,42
2,ten,no,42,39
2,ten,no,42,41
2,ten,no,42,38
2,ten,no,42,42
2,ten,no,42,39
2,ten,no,42,41
2,ten,no,42,42
2,ten,no,42,36
2,ten,no,42,46
2,ten,no,42,43
2,ten,no,42,39
2,ten,no,42,34
2,ten,no,42,44
2,ten,no,42,39
2,ten,no,42,41
2,ten,no,42,36
2,ten,no,42,40
2,ten,no,42,40
2,ten,no,42,39
2,ten,no,42,40
2,ten,no,42,44
2,ten,no,42,39
2,ten,no,42,38
2,ten,no,42,41
2,ten,no,42,37
2,ten,no,42,44
2,ten,no,42,46
2,ten,no,42,35
2,ten,no,42,40
2,ten,no,42,43
2,ten,no,42,43
2,ten,no,42,43
2,ten,no,42,39
2,ten,no,42,44
2,ten,no,42,37
2,ten,no,42,45
2,ten,no,42,42
2,ten,no,42,40
2,ten,no,42,39
2,ten,no,42,41
2,ten,no,42,46
2,ten,no,42,37
2,ten,no,42,39
2,ten,no,42,37
2,ten,no,42,39
2,ten,no,42,41
2,ten,no,42,37
2,ten,no,42,45
2,ten,no,42,39
2,ten,no,42,39
2,ten,no,42,44
2,ten,no,42,42
2,ten,no,42,38
2,ten,no,42,37
2,ten,no,42,41
2,ten,no,42,41
2,ten,no,42,39
2,ten,no,42,36
2,ten,no,42,39
2,ten,no,42,40
2,ten,no,42,41
2,ten,no,42,35
2,ten,no,42,44
2,ten,no,42,40
2,ten,no,43,38
2,ten,no,43,37
2,ten,no,43,39
2,ten,no,43,38
2,ten,no,43,38
2,ten,no,43,38
2,ten,no,43,43
2,ten,no,43,42
2,ten,no,43,45
2,ten,no,43,44
2,ten,no,43,38
2,ten,no,43,38
2,ten,no,43,41
2,ten,no,43,39
2,ten,no,43,47
2,ten,no,43,37
2,ten,no,43,43
2,ten,no,43,36
2,ten,no,43,38
2,ten,no,43,41
2,ten,no,43,41
2,ten,no,43,43
2,ten,no,43,42
2,ten,no,43,46
2,ten,no,43,42
2,ten,no,43,42
2,ten,no,43,42
2,ten,no,43,38
2,ten,no,43,39
2,ten,no,43,36
2,ten,no,43,35
2,ten,no,43,41
2,ten,no,43,42
2,ten,no,43,40
2,ten,no,43,37
2,ten,no,43,42
2,ten,no,43,44
2,ten,no,43,40
2,ten,no,43,42
2,ten,no,43,43
2,ten,no,43,39
2,ten,no,43,38
2,ten,no,43,41
2,ten,no,43,41
2,ten,no,43,42
2,ten,no,43,43
2,ten,no,43,40
2,ten,no,43,38
2,ten,no,43,43
2,ten,no,43,36
2,ten,no,43,39
2,ten,no,43,42
2,ten,no,43,38
2,ten,no,43,42
2,ten,no,43,41
2,ten,no,43,40
2,ten,no,43,36
2,ten,no,43,37
2,ten,no,43,41
2,ten,no,43,39
2,ten,no,43,40
2,ten,no,43,37
2,ten,no,43,35
2,ten,no,43,41
2,ten,no,43,42
2,ten,no,43,40
2,ten,no,43,41
2,ten,no,43,42
2,ten,no,43,40
2,ten,no,43,43
2,ten,no,43,39
2,ten,no,43,46
2,ten,no,43,40
2,ten,no,43,40
2,ten,no,43,40
2,ten,no,43,40
2,ten,no,43,42
2,ten,no,43,40
2,ten,no,43,41
2,ten,no,43,41
2,ten,no,43,43
2,ten,no,43,39
2,ten,no,43,41
2,ten,no,43,41
2,ten,no,43,41
2,ten,no,43,43
2,ten,no,43,43
2,ten,no,43,39
2,ten,no,43,46
2,ten,no,43,42
2,ten,no,43,39
2,ten,no,43,42
2,ten,no,43,37
2,ten,no,43,41
2,ten,no,43,37
2,ten,no,43,43
2,ten,no,43,43
2,ten,no,43,39
2,ten,no,43,36
2,ten,no,43,44
2,ten,no,44,43
2,ten,no,44,41
2,ten,no,44,38
2,ten,no,44,46
2,ten,no,44,36
2,ten,no,44,40
2,ten,no,44,42
2,ten,no,44,46
2,ten,no,44,41
2,ten,no,44,43
2,ten,no,44,43
2,ten,no,44,45
2,ten,no,44,42
2,ten,no,44,39
2,ten,no,44,42
2,ten,no,44,42
2,ten,no,44,43
2,ten,no,44,40
2,ten,no,44,45
2,ten,no,44,40
2,ten,no,44,44
2,ten,no,44,41
2,ten,no,44,39
2,ten,no,44,37
2,ten,no,44,41
2,ten,no,44,44
2,ten,no,44,42
2,ten,no,44,40
2,ten,no,44,43
2,ten,no,44,39
2,ten,no,44,41
2,ten,no,44,42
2,ten,no,44,39
2,ten,no,44,43
2,ten,no,44,44
2,ten,no,44,40
2,ten,no,44,42
2,ten,no,44,43
2,ten,no,44,42
2,ten,no,44,40
2,ten,no,44,42
2,ten,no,44,37
2,ten,no,44,42
2,ten,no,44,36
2,ten,no,44,36
2,ten,no,44,41
2,ten,no,44,43
2,ten,no,44,38
2,ten,no,44,39
2,ten,no,44,44
2,ten,no,44,41
2,ten,no,44,39
2,ten,no,44,41
2,ten,no,44,37
2,ten,no,44,43
2,ten,no,44,39
2,ten,no,44,40
2,ten,no,44,42
2,ten,no,44,42
2,ten,no,44,38
2,ten,no,44,46
2,ten,no,44,44
2,ten,no,44,40
2,ten,no,44,37
2,ten,no,44,41
2,ten,no,44,41
2,ten,no,44,43
2,ten,no,44,37
2,ten,no,44,41
2,ten,no,44,45
2,ten,no,44,39
2,ten,no,44,44
2,ten,no,44,39
2,ten,no,44,37
2,ten,no,44,43
2,ten,no,44,43
2,ten,no,44,40
2,ten,no,44,44
2,ten,no,44,42
2,ten,no,44,38
2,ten,no,44,39
2,ten,no,44,42
2,ten,no,44,33
2,ten,no,44,41
2,ten,no,44,44
2,ten,no,44,38
2,ten,no,44,42
2,ten,no,44,41
2,ten,no,44,39
2,ten,no,44,38
2,ten,no,44,43
2,ten,no,44,42
2,ten,no,44,39
2,ten,no,44,39
2,ten,no,44,40
2,ten,no,44,40
2,ten,no,44,38
2,ten,no,44,42
2,ten,no,44,40
2,ten,no,44,38
2,ten,no,45,37
2,ten,no,45,41
2,ten,no,45,39
2,ten,no,45,41
2,ten,no,45,40
2,ten,no,45,42
2,ten,no,45,42
2,ten,no,45,42
2,ten,no,45,44
2,ten,no,45,36
2,ten,no,45,43
2,ten,no,45,43
2,ten,no,45,37
2,ten,no,45,38
2,ten,no,45,42
2,ten,no,45,45
2,ten,no,45,43
2,ten,no,45,37
2,ten,no,45,38
2,ten,no,45,45
2,ten,no,45,41
2,ten,no,45,46
2,ten,no,45,40
2,ten,no,45,44
2,ten,no,45,38
2,ten,no,45,38
2,ten,no,45,39
2,ten,no,45,42
2,ten,no,45,41
2,ten,no,45,42
2,ten,no,45,38
2,ten,no,45,42
2,ten,no,45,40
2,ten,no,45,44
2,ten,no,45,39
2,ten,no,45,38
2,ten,no,45,39
2,ten,no,45,43
2,ten,no,45,44
2,ten,no,45,44
2,ten,no,45,41
2,ten,no,45,37
2,ten,no,45,41
2,ten,no,45,43
2,ten,no,45,38
2,ten,no,45,38
2,ten,no,45,42
2,ten,no,45,47
2,ten,no,45,39
2,ten,no,45,43
2,ten,no,45,38
2,ten,no,45,40
2,ten,no,45,42
2,ten,no,45,40
2,ten,no,45,38
2,ten,no,45,39
2,ten,no,45,40
2,ten,no,45,42
2,ten,no,45,44
2,ten,no,45,43
2,ten,no,45,37
2,ten,no,45,41
2,ten,no,45,41
2,ten,no,45,39
2,ten,no,45,43
2,ten,no,45,40
2,ten,no,45,39
2,ten,no,45,43
2,ten,no,45,40
2,ten,no,45,41
2,ten,no,45,42
2,ten,no,45,42
2,ten,no,45,45
2,ten,no,45,44
2,ten,no,45,43
2,ten,no,45,41
2,ten,no,45,35
2,ten,no,45,40
2,ten,no,45,39
2,ten,no,45,40
2,ten,no,45,43
2,ten,no,45,33
2,ten,no,45,36
2,ten,no,45,45
2,ten,no,45,47
2,ten,no,45,41
2,ten,no,45,45
2,ten,no,45,41
2,ten,no,45,43
2,ten,no,45,44
2,ten,no,45,41
2,ten,no,45,37
2,ten,no,45,41
2,ten,no,45,40
2,ten,no,45,48
2,ten,no,45,41
2,ten,no,45,43
2,ten,no,45,44
2,ten,no,45,38
2,ten,no,45,39
3,twenty,no,2,59
3,twenty,no,2,57
3,twenty,no,2,1
3,twenty,no,2,12
3,twenty,no,2,2
3,twenty,no,2,4
3,twenty,no,2,3
3,twenty,no,2,6
3,twenty,no,2,4
3,twenty,no,2,6
3,twenty,no,2,18
3,twenty,no,2,2
3,twenty,no,2,0
3,twenty,no,2,63
3,twenty,no,2,60
3,twenty,no,2,61
3,twenty,no,2,13
3,twenty,no,2,64
3,twenty,no,2,61
3,twenty,no,2,14
3,twenty,no,2,18
3,twenty,no,2,12
3,twenty,no,2,59
3,twenty,no,2,59
3,twenty,no,2,18
3,twenty,no,2,1
3,twenty,no,2,63
3,twenty,no,2,2
3,twenty,no,2,4
3,twenty,no,2,61
3,twenty,no,2,0
3,twenty,no,2,13
3,twenty,no,2,14
3,twenty,no,2,18
3,twenty,no,2,15
3,twenty,no,2,9
3,twenty,no,2,2
3,twenty,no,2,14
3,twenty,no,2,60
3,twenty,no,2,1
3,twenty,no,2,17
3,twenty,no,2,63
3,twenty,no,2,1
3,twenty,no,2,61
3,twenty,no,2,62
3,twenty,no,2,11
3,twenty,no,2,16
3,twenty,no,2,2
3,twenty,no,2,66
3,twenty,no,2,0
3,twenty,no,2,65
3,twenty,no,2,59
3,twenty,no,2,12
3,twenty,no,2,1
3,twenty,no,2,64
3,twenty,no,2,16
3,twenty,no,2,13
3,twenty,no,2,19
3,twenty,no,2,3
3,twenty,no,2,15
3,twenty,no,2,2
3,twenty,no,2,11
3,twenty,no,2,59
3,twenty,no,2,15
3,twenty,no,2,61
3,twenty,no,2,58
3,twenty,no,2,5
3,twenty,no,2,13
3,twenty,no,2,11
3,twenty,no,2,12
3,twenty,no,2,0
3,twenty,no,2,63
3,twenty,no,2,60
3,twenty,no,2,1
3,twenty,no,2,6
3,twenty,no,2,12
3,twenty,no,2,2
3,twenty,no,2,65
3,twenty,no,2,65
3,twenty,no,2,65
3,twenty,no,2,65
3,twenty,no,2,17
3,twenty,no,2,15
3,twenty,no,2,2
3,twenty,no,2,61
3,twenty,no,2,64
3,twenty,no,2,16
3,twenty,no,2,62
3,twenty,no,2,62
3,twenty,no,2,10
3,twenty,no,2,59
3,twenty,no,2,64
3,twenty,no,2,65
3,twenty,no,2,60
3,twenty,no,2,11
3,twenty,no,2,10
3,twenty,no,2,13
3,twenty,no,2,12
3,twenty,no,2,64
3,twenty,no,2,57
3,twenty,no,13,67
3,twenty,no,13,62
3,twenty,no,13,61
3,twenty,no,13,15
3,twenty,no,13,22
3,twenty,no,13,66
3,twenty,no,13,23
3,twenty,no,13,18
3,twenty,no,13,62
3,twenty,no,13,11
3,twenty,no,13,5
3,twenty,no,13,60
3,twenty,no,13,1
3,twenty,no,13,27
3,twenty,no,13,17
3,twenty,no,13,64
3,twenty,no,13,15
3,twenty,no,13,62
3,twenty,no,13,22
3,twenty,no,13,5
3,twenty,no,13,70
3,twenty,no,13,66
3,twenty,no,13,17
3,twenty,no,13,63
3,twenty,no,13,13
3,twenty,no,13,22
3,twenty,no,13,61
3,twenty,no,13,14
3,twenty,no,13,65
3,twenty,no,13,66
3,twenty,no,13,70
3,twenty,no,13,63
3,twenty,no,13,68
3,twenty,no,13,62
3,twenty,no,13,12
3,twenty,no,13,3
3,twenty,no,13,64
3,twenty,no,13,64
3,twenty,no,13,67
3,twenty,no,13,65
3,twenty,no,13,67
3,twenty,no,13,20
3,twenty,no,13,13
3,twenty,no,13,15
3,twenty,no,13,23
3,twenty,no,13,70
3,twenty,no,13,19
3,twenty,no,13,64
3,twenty,no,13,64
3,twenty,no,13,67
3,twenty,no,13,60
3,twenty,no,13,14
3,twenty,no,13,12
3,twenty,no,13,70
3,twenty,no,13,66
3,twenty,no,13,62
3,twenty,no,13,61
3,twenty,no,13,13
3,twenty,no,13,16
3,twenty,no,13,62
3,twenty,no,13,15
3,twenty,no,13,66
3,twenty,no,13,71
3,twenty,no,13,62
3,twenty,no,13,12
3,twenty,no,13,23
3,twenty,no,13,66
3,twenty,no,13,23
3,twenty,no,13,67
3,twenty,no,13,71
3,twenty,no,13,73
3,twenty,no,13,9
3,twenty,no,13,74
3,twenty,no,13,66
3,twenty,no,13,72
3,twenty,no,13,65
3,twenty,no,13,69
3,twenty,no,13,64
3,twenty,no,13,62
3,twenty,no,13,61
3,twenty,no,13,15
3,twenty,no,13,65
3,twenty,no,13,74
3,twenty,no,13,59
3,twenty,no,13,62
3,twenty,no,13,16
3,twenty,no,13,64
3,twenty,no,13,64
3,twenty,no,13,67
3,twenty,no,13,68
3,twenty,no,13,68
3,twenty,no,13,17
3,twenty,no,13,60
3,twenty,no,13,65
3,twenty,no,13,12
3,twenty,no,13,62
3,twenty,no,13,62
3,twenty,no,13,60
3,twenty,no,13,62
3,twenty,no,13,4
3,twenty,no,24,67
3,twenty,no,24,68
3,twenty,no,24,68
3,twenty,no,24,71
3,twenty,no,24,63
3,twenty,no,24,68
3,twenty,no,24,20
3,twenty,no,24,69
3,twenty,no,24,70
3,twenty,no,24,68
3,twenty,no,24,16
3,twenty,no,24,28
3,twenty,no,24,30
3,twenty,no,24,64
3,twenty,no,24,66
3,twenty,no,24,15
3,twenty,no,24,63
3,twenty,no,24,64
3,twenty,no,24,64
3,twenty,no,24,64
3,twenty,no,24,67
3,twenty,no,24,62
3,twenty,no,24,71
3,twenty,no,24,24
3,twenty,no,24,67
3,twenty,no,24,60
3,twenty,no,24,30
3,twenty,no,24,63
3,twenty,no,24,76
3,twenty,no,24,72
3,twenty,no,24,68
3,twenty,no,24,62
3,twenty,no,24,74
3,twenty,no,24,64
3,twenty,no,24,14
3,twenty,no,24,66
3,twenty,no,24,72
3,twenty,no,24,59
3,twenty,no,24,62
3,twenty,no,24,66
3,twenty,no,24,79
3,twenty,no,24,67
3,twenty,no,24,72
3,twenty,no,24,73
3,twenty,no,24,63
3,twenty,no,24,67
3,twenty,no,24,63
3,twenty,no,24,71
3,twenty,no,24,61
3,twenty,no,24,73
3,twenty,no,24,73
3,twenty,no,24,17
3,twenty,no,24,69
3,twenty,no,24,73
3,twenty,no,24,70
3,twenty,no,24,7
3,twenty,no,24,66
3,twenty,no,24,68
3,twenty,no,24,63
3,twenty,no,24,67
3,twenty,no,24,62
3,twenty,no,24,68
3,twenty,no,24,70
3,twenty,no,24,69
3,twenty,no,24,74
3,twenty,no,24,65
3,twenty,no,24,22
3,twenty,no,24,16
3,twenty,no,24,65
3,twenty,no,24,63
3,twenty,no,24,74
3,twenty,no,24,68
3,twenty,no,24,62
3,twenty,no,24,75
3,twenty,no,24,68
3,twenty,no,24,23
3,twenty,no,24,3
3,twenty,no,24,64
3,twenty,no,24,6
3,twenty,no,24,67
3,twenty,no,24,24
3,twenty,no,24,72
3,twenty,no,24,71
3,twenty,no,24,22
3,twenty,no,24,61
3,twenty,no,24,68
3,twenty,no,24,70
3,twenty,no,24,71
3,twenty,no,24,63
3,twenty,no,24,66
3,twenty,no,24,68
3,twenty,no,24,71
3,twenty,no,24,75
3,twenty,no,24,66
3,twenty,no,24,67
3,twenty,no,24,77
3,twenty,no,24,70
3,twenty,no,24,77
3,twenty,no,24,68
3,twenty,no,24,64
3,twenty,no,35,79
3,twenty,no,35,69
3,twenty,no,35,69
3,twenty,no,35,70
3,twenty,no,35,72
3,twenty,no,35,71
3,twenty,no,35,66
3,twenty,no,35,74
3,twenty,no,35,73
3,twenty,no,35,16
3,twenty,no,35,66
3,twenty,no,35,16
3,twenty,no,35,62
3,twenty,no,35,24
3,twenty,no,35,69
3,twenty,no,35,22
3,twenty,no,35,68
3,twenty,no,35,7
3,twenty,no,35,65
3,twenty,no,35,74
3,twenty,no,35,74
3,twenty,no,35,22
3,twenty,no,35,80
3,twenty,no,35,15
3,twenty,no,35,28
3,twenty,no,35,69
3,twenty,no,35,65
3,twenty,no,35,69
3,twenty,no,35,76
3,twenty,no,35,67
3,twenty,no,35,69
3,twenty,no,35,28
3,twenty,no,35,78
3,twenty,no,35,65
3,twenty,no,35,25
3,twenty,no,35,69
3,twenty,no,35,72
3,twenty,no,35,22
3,twenty,no,35,25
3,twenty,no,35,71
3,twenty,no,35,72
3,twenty,no,35,77
3,twenty,no,35,69
3,twenty,no,35,84
3,twenty,no,35,69
3,twenty,no,35,67
3,twenty,no,35,75
3,twenty,no,35,76
3,twenty,no,35,67
3,twenty,no,35,23
3,twenty,no,35,75
3,twenty,no,35,16
3,twenty,no,35,73
3,twenty,no,35,23
3,twenty,no,35,72
3,twenty,no,35,76
3,twenty,no,35,69
3,twenty,no,35,68
3,twenty,no,35,74
3,twenty,no,35,63
3,twenty,no,35,32
3,twenty,no,35,74
3,twenty,no,35,74
3,twenty,no,35,18
3,twenty,no,35,65
3,twenty,no,35,24
3,twenty,no,35,72
3,twenty,no,35,72
3,twenty,no,35,63
3,twenty,no,35,75
3,twenty,no,35,72
3,twenty,no,35,68
3,twenty,no,35,21
3,twenty,no,35,70
3,twenty,no,35,68
3,twenty,no,35,63
3,twenty,no,35,73
3,twenty,no,35,68
3,twenty,no,35,31
3,twenty,no,35,1
3,twenty,no,35,64
3,twenty,no,35,70
3,twenty,no,35,69
3,twenty,no,35,24
3,twenty,no,35,65
3,twenty,no,35,74
3,twenty,no,35,65
3,twenty,no,35,24
3,twenty,no,35,68
3,twenty,no,35,67
3,twenty,no,35,64
3,twenty,no,35,63
3,twenty,no,35,23
3,twenty,no,35,78
3,twenty,no,35,71
3,twenty,no,35,79
3,twenty,no,35,84
3,twenty,no,35,74
3,twenty,no,35,73
3,twenty,no,35,72
3,twenty,no,46,66
3,twenty,no,46,72
3,twenty,no,46,15
3,twenty,no,46,82
3,twenty,no,46,71
3,twenty,no,46,71
3,twenty,no,46,14
3,twenty,no,46,76
3,twenty,no,46,24
3,twenty,no,46,66
3,twenty,no,46,69
3,twenty,no,46,69
3,twenty,no,46,70
3,twenty,no,46,71
3,twenty,no,46,73
3,twenty,no,46,68
3,twenty,no,46,78
3,twenty,no,46,73
3,twenty,no,46,71
3,twenty,no,46,68
3,twenty,no,46,28
3,twenty,no,46,80
3,twenty,no,46,73
3,twenty,no,46,83
3,twenty,no,46,28
3,twenty,no,46,65
3,twenty,no,46,68
3,twenty,no,46,70
3,twenty,no,46,70
3,twenty,no,46,70
3,twenty,no,46,75
3,twenty,no,46,80
3,twenty,no,46,79
3,twenty,no,46,73
3,twenty,no,46,75
3,twenty,no,46,71
3,twenty,no,46,74
3,twenty,no,46,73
3,twenty,no,46,20
3,twenty,no,46,70
3,twenty,no,46,77
3,twenty,no,46,85
3,twenty,no,46,71
3,twenty,no,46,69
3,twenty,no,46,66
3,twenty,no,46,71
3,twenty,no,46,80
3,twenty,no,46,72
3,twenty,no,46,77
3,twenty,no,46,74
3,twenty,no,46,73
3,twenty,no,46,66
3,twenty,no,46,75
3,twenty,no,46,76
3,twenty,no,46,81
3,twenty,no,46,67
3,twenty,no,46,82
3,twenty,no,46,77
3,twenty,no,46,79
3,twenty,no,46,20
3,twenty,no,46,69
3,twenty,no,46,6
3,twenty,no,46,71
3,twenty,no,46,83
3,twenty,no,46,62
3,twenty,no,46,67
3,twenty,no,46,67
3,twenty,no,46,65
3,twenty,no,46,80
3,twenty,no,46,21
3,twenty,no,46,70
3,twenty,no,46,21
3,twenty,no,46,71
3,twenty,no,46,77
3,twenty,no,46,68
3,twenty,no,46,72
3,twenty,no,46,73
3,twenty,no,46,78
3,twenty,no,46,68
3,twenty,no,46,75
3,twenty,no,46,72
3,twenty,no,46,21
3,twenty,no,46,91
3,twenty,no,46,75
3,twenty,no,46,74
3,twenty,no,46,76
3,twenty,no,46,79
3,twenty,no,46,77
3,twenty,no,46,77
3,twenty,no,46,21
3,twenty,no,46,69
3,twenty,no,46,72
3,twenty,no,46,68
3,twenty,no,46,68
3,twenty,no,46,72
3,twenty,no,46,71
3,twenty,no,46,72
3,twenty,no,46,66
